ISO,Language,Dialect,Genetics,Speakers,Method,Quantity,vowel,f1,f2,f3
ssw,Siswati,,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela,5,Wordlist,Uniform,a,695.0,1350.0,
ssw,Siswati,,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela,5,Wordlist,Uniform,o,454.0,887.0,
ssw,Siswati,,NigerCongo>AtlanticCongo>BenueCongo>Bantoid>Southern>Bantu>Central>Southern>Nguni>Tekela,5,Wordlist,Uniform,u,324.0,786.0,
sun,Sundenese,,Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan,4,Wordlist,Uniform,i,329.0,2310.0,2862
sun,Sundenese,,Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan,4,Wordlist,Uniform,e,632.0,2008.0,2722
sun,Sundenese,,Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan,4,Wordlist,Uniform,a,811.0,1413.0,2721
sun,Sundenese,,Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan,4,Wordlist,Uniform,o,616.0,1107.0,2628
sun,Sundenese,,Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan,4,Wordlist,Uniform,u,347.0,1087.0,2599
sun,Sundenese,,Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan,4,Wordlist,Uniform,ɨ,441.0,1348.0,2671
sun,Sundenese,,Austronesian>MalayoPolynesian>Nuclear>MalayoSumbawan,4,Wordlist,Uniform,ə,620.0,1404.0,2722
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Long,i,319.0,2228.0,2972
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Long,e,446.0,1964.0,2697
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Long,a,676.0,1167.0,2333
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Long,o,448.0,890.0,2380
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Long,u,328.0,763.0,2365
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Long,y,318.0,1975.0,2452
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Long,ø,433.0,1795.0,2541
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Long,ʊ,343.0,1128.0,2337
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Short,ɪ,336.0,2137.0,2785
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Short,ɛ,444.0,1915.0,2780
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Short,a,666.0,1201.0,2250
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Short,ɔ,469.0,980.0,2280
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Short,u,347.0,861.0,2320
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Short,ʏ,334.0,1859.0,2437
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Short,ø,445.0,1712.0,2559
swe,Swedish,Helsinki,IndoEuropean>Germanic>NorthGermanic>EastScandinavian,4,Meaningful sentence,Short,ʊ,364.0,1202.0,2265
tca,Ticuna,,Isolate,6,Wordlist,Uniform,i,358.0,2450.0,3200
tca,Ticuna,,Isolate,6,Wordlist,Uniform,ɛ,467.0,2150.0,3150
tca,Ticuna,,Isolate,6,Wordlist,Uniform,a,775.0,1575.0,
tca,Ticuna,,Isolate,6,Wordlist,Uniform,ɔ,542.0,1225.0,
tca,Ticuna,,Isolate,6,Wordlist,Uniform,o,442.0,792.0,
tca,Ticuna,,Isolate,6,Wordlist,Uniform,u,358.0,825.0,
tca,Ticuna,,Isolate,6,Wordlist,Uniform,ɨ,408.0,1540.0,
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Long,i,325.0,2260.0,2836
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Long,e,470.0,1883.0,2657
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Long,a,710.0,1240.0,2400
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Long,o,486.0,1e3,2540
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Long,u,348.0,923.0,2543
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Short,i,365.0,2116.0,2757
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Short,e,517.0,1796.0,2633
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Short,æ,575.0,1744.0,2700
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Short,a,606.0,1473.0,2420
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Short,o,476.0,1133.0,2630
tel,Telugu,,Dravidian>SouthCentral,3,Wordlist,Short,u,370.0,1066.0,2500
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Long,i,299.0,2248.0,2968
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Long,e,442.0,2015.0,2521
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Long,æ,648.0,1837.0,2451
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Long,a,694.0,1298.0,2330
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Long,ɔ,610.0,987.0,2381
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Long,o,480.0,890.0,2567
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Long,u,366.0,740.0,2548
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Long,ɨ,417.0,1430.0,2558
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Long,ə,510.0,1290.0,2500
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Short,i,367.0,2117.0,2823
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Short,e,461.0,1913.0,2575
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Short,æ,648.0,1672.0,2348
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Short,a,692.0,1286.0,2474
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Short,ɔ,620.0,992.0,2593
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Short,o,494.0,866.0,2612
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Short,u,357.0,723.0,2570
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Short,ɨ,403.0,1299.0,2533
tha,Thai,Standard,Kradai>Tai>SouthWestern>EastCentral>ChiangSaeng,1,Isolation,Short,ə,536.0,1205.0,2556
tlj,Lubwisi,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita,3,Wordlist,Uniform,i,295.0,2206.0,XXX
tlj,Lubwisi,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita,3,Wordlist,Uniform,e,396.0,2030.0,XXX
tlj,Lubwisi,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita,3,Wordlist,Uniform,ɪ,409.0,1990.0,XXX
tlj,Lubwisi,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita,3,Wordlist,Uniform,ɛ,603.0,1787.0,XXX
tlj,Lubwisi,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita,3,Wordlist,Uniform,a,761.0,1412.0,XXX
tlj,Lubwisi,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita,3,Wordlist,Uniform,ɔ,591.0,1052.0,XXX
tlj,Lubwisi,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita,3,Wordlist,Uniform,o,450.0,1019.0,XXX
tlj,Lubwisi,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita,3,Wordlist,Uniform,ʊ,403.0,781.0,XXX
tlj,Lubwisi,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita,3,Wordlist,Uniform,u,332.0,943.0,XXX
tlj,Lubwisi,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>NarrowBantu>Central>J>HayaJita,3,Wordlist,Uniform,ə,689.0,1400.0,XXX
trv,Truku,Hualian,Austronesian>NorthernFormosan>Atayalic,3,Wordlist,Uniform,i,354.0,2294.0,
trv,Truku,Hualian,Austronesian>NorthernFormosan>Atayalic,3,Wordlist,Uniform,e,415.0,2168.0,
trv,Truku,Hualian,Austronesian>NorthernFormosan>Atayalic,3,Wordlist,Uniform,a,792.0,1320.0,
trv,Truku,Hualian,Austronesian>NorthernFormosan>Atayalic,3,Wordlist,Uniform,o,406.0,990.0,
trv,Truku,Hualian,Austronesian>NorthernFormosan>Atayalic,3,Wordlist,Uniform,u,370.0,915.0,
trv,Truku,Hualian,Austronesian>NorthernFormosan>Atayalic,3,Wordlist,Uniform,ɯ,423.0,1627.0,
tsg,Tausug,Sulu,Austronesian>MalayoPolynesian>Philipine>CentralPhilipine>Mansakan,4,Meaningful sentence,Long,i,395.0,2224.0,2885
tsg,Tausug,Sulu,Austronesian>MalayoPolynesian>Philipine>CentralPhilipine>Mansakan,4,Meaningful sentence,Long,a,791.0,1379.0,2468
tsg,Tausug,Sulu,Austronesian>MalayoPolynesian>Philipine>CentralPhilipine>Mansakan,4,Meaningful sentence,Long,u,431.0,847.0,2592
tsn,Setswana,,NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana,5,Wordlist,Uniform,i,306.0,1980.0,2739
tsn,Setswana,,NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana,5,Wordlist,Uniform,e,372.0,1898.0,2549
tsn,Setswana,,NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana,5,Wordlist,Uniform,ɛ,463.0,1822.0,2359
tsn,Setswana,,NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana,5,Wordlist,Uniform,a,715.0,1329.0,2342
tsn,Setswana,,NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana,5,Wordlist,Uniform,ɔ,477.0,929.0,2230
tsn,Setswana,,NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana,5,Wordlist,Uniform,o,392.0,833.0,2307
tsn,Setswana,,NigerCongo>AtlanticCongo>BenueCongoBantoid>Southern>Bantu>Central>Southern>SothoTswana,5,Wordlist,Uniform,u,293.0,1015.0,2267
tsu,Tsou,Tfuea,Austronesian>TsouRukai>Tsouic,8,Wordlist,Uniform,i,369.0,2157.0,2864
tsu,Tsou,Tfuea,Austronesian>TsouRukai>Tsouic,8,Wordlist,Uniform,e,499.0,2032.0,2597
tsu,Tsou,Tfuea,Austronesian>TsouRukai>Tsouic,8,Wordlist,Uniform,a,805.0,1385.0,2620
tsu,Tsou,Tfuea,Austronesian>TsouRukai>Tsouic,8,Wordlist,Uniform,o,539.0,983.0,2576
tsu,Tsou,Tfuea,Austronesian>TsouRukai>Tsouic,8,Wordlist,Uniform,u,407.0,915.0,2464
tsu,Tsou,Tfuea,Austronesian>TsouRukai>Tsouic,8,Wordlist,Uniform,ɨ,429.0,1441.0,2454
tur,Turkish,Istanbul,Altaic>Turkic>Oghuz>Western,15,Isolation,Uniform,i,286.0,2178.0,2943
tur,Turkish,Istanbul,Altaic>Turkic>Oghuz>Western,15,Isolation,Uniform,e,486.0,1834.0,2614
tur,Turkish,Istanbul,Altaic>Turkic>Oghuz>Western,15,Isolation,Uniform,a,629.0,1259.0,2706
tur,Turkish,Istanbul,Altaic>Turkic>Oghuz>Western,15,Isolation,Uniform,o,468.0,1064.0,2695
tur,Turkish,Istanbul,Altaic>Turkic>Oghuz>Western,15,Isolation,Uniform,u,310.0,909.0,2401
tur,Turkish,Istanbul,Altaic>Turkic>Oghuz>Western,15,Isolation,Uniform,ü(y),372.0,1633.0,2369
tur,Turkish,Istanbul,Altaic>Turkic>Oghuz>Western,15,Isolation,Uniform,ö(ø),544.0,1517.0,2549
tur,Turkish,Istanbul,Altaic>Turkic>Oghuz>Western,15,Isolation,Uniform,ı(ɯ),537.0,1577.0,2722
udm,Udmurt,Izhevsk,Uralic>FinnoUgric>FinnoPermic>Permic,1,Wordlist,Uniform,i,333.0,2083.0,
udm,Udmurt,Izhevsk,Uralic>FinnoUgric>FinnoPermic>Permic,1,Wordlist,Uniform,ɛ,469.0,2031.0,
udm,Udmurt,Izhevsk,Uralic>FinnoUgric>FinnoPermic>Permic,1,Wordlist,Uniform,a,625.0,1537.0,
udm,Udmurt,Izhevsk,Uralic>FinnoUgric>FinnoPermic>Permic,1,Wordlist,Uniform,ɔ,480.0,857.0,
udm,Udmurt,Izhevsk,Uralic>FinnoUgric>FinnoPermic>Permic,1,Wordlist,Uniform,u,373.0,730.0,
udm,Udmurt,Izhevsk,Uralic>FinnoUgric>FinnoPermic>Permic,1,Wordlist,Uniform,ɨ,379.0,1602.0,
udm,Udmurt,Izhevsk,Uralic>FinnoUgric>FinnoPermic>Permic,1,Wordlist,Uniform,œ,508.0,1660.0,
uig,Uyghur,,Altaic>Turkic>Uyghuric,3,Wordlist,Uniform,i,270.0,2e3,2933
uig,Uyghur,,Altaic>Turkic>Uyghuric,3,Wordlist,Uniform,e,367.0,1833.0,2583
uig,Uyghur,,Altaic>Turkic>Uyghuric,3,Wordlist,Uniform,ɛ,567.0,1583.0,2567
uig,Uyghur,,Altaic>Turkic>Uyghuric,3,Wordlist,Uniform,ɑ,587.0,1027.0,2133
uig,Uyghur,,Altaic>Turkic>Uyghuric,3,Wordlist,Uniform,o,437.0,883.0,
uig,Uyghur,,Altaic>Turkic>Uyghuric,3,Wordlist,Uniform,u,353.0,820.0,
uig,Uyghur,,Altaic>Turkic>Uyghuric,3,Wordlist,Uniform,y,307.0,1700.0,2267
uig,Uyghur,,Altaic>Turkic>Uyghuric,3,Wordlist,Uniform,ø,387.0,1580.0,2283
ukr,Ukrainian,Standard,IndoEuropean>BaltoSlavic>Slavic>Eastern,1,Wordlist,Uniform,i,280.0,2300.0,3000
ukr,Ukrainian,Standard,IndoEuropean>BaltoSlavic>Slavic>Eastern,1,Wordlist,Uniform,ɪ,350.0,2100.0,2450
ukr,Ukrainian,Standard,IndoEuropean>BaltoSlavic>Slavic>Eastern,1,Wordlist,Uniform,ɛ,520.0,1630.0,2200
ukr,Ukrainian,Standard,IndoEuropean>BaltoSlavic>Slavic>Eastern,1,Wordlist,Uniform,a,750.0,1200.0,2100
ukr,Ukrainian,Standard,IndoEuropean>BaltoSlavic>Slavic>Eastern,1,Wordlist,Uniform,o,450.0,750.0,2420
ukr,Ukrainian,Standard,IndoEuropean>BaltoSlavic>Slavic>Eastern,1,Wordlist,Uniform,u,350.0,600.0,2470
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Long,i,288.0,2297.0,2939
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Long,e,397.0,2134.0,2684
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Long,æ,594.0,1839.0,2563
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Long,a,710.0,1137.0,2648
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Long,ɔ,541.0,922.0,2524
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Long,o,427.0,849.0,2506
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Long,u,343.0,818.0,2413
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Short,ɪ,418.0,1967.0,2589
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Short,ɛ,547.0,1823.0,2628
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Short,ə,652.0,1336.0,2576
urd,Urdu,,IndoEuropean>IndoIranian>IndoAryan>Central>WesternHindi>Khariboli,5,Wordlist,Short,ʊ,423.0,1026.0,2409
vec,Venetian,Padua,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic,?,Wordlist,Uniform,i,289.0,2481.0,
vec,Venetian,Padua,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic,?,Wordlist,Uniform,e,379.0,2117.0,
vec,Venetian,Padua,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic,?,Wordlist,Uniform,ɛ,473.0,1959.0,
vec,Venetian,Padua,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic,?,Wordlist,Uniform,a,736.0,1312.0,
vec,Venetian,Padua,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic,?,Wordlist,Uniform,ɔ,523.0,975.0,
vec,Venetian,Padua,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic,?,Wordlist,Uniform,o,418.0,926.0,
vec,Venetian,Padua,IndoEuropean>Italic>Romance>ItaloWestern>Western>GalloIberian>GalloRomance>GalloItalic,?,Wordlist,Uniform,u,313.0,926.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Long,i,240.0,2500.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Long,e,400.0,2200.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Long,ɛ,540.0,2150.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Long,a,610.0,1400.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Long,ɔ,500.0,1100.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Long,o,425.0,1e3,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Long,u,250.0,810.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Short,i,260.0,2200.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Short,e,410.0,2e3,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Short,ɛ,450.0,1950.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Short,a,565.0,1435.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Short,ɔ,435.0,1155.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Short,u,260.0,900.0,
wol,Wolof,Baol,NigerCongo>AtlanticCongo>SenegalGuinea>Senegambian>FulaWolof,1,Running speech,Short,ə,380.0,1640.0,
wuu,Wu,Ningbo,SinoTibetan>Chinese,10,Carrier sentence,Uniform,i,282.0,2257.0,3288
wuu,Wu,Ningbo,SinoTibetan>Chinese,10,Carrier sentence,Uniform,e,429.0,2116.0,2796
wuu,Wu,Ningbo,SinoTibetan>Chinese,10,Carrier sentence,Uniform,ɛ,574.0,1971.0,2726
wuu,Wu,Ningbo,SinoTibetan>Chinese,10,Carrier sentence,Uniform,a,834.0,1412.0,2728
wuu,Wu,Ningbo,SinoTibetan>Chinese,10,Carrier sentence,Uniform,ɔ,604.0,1005.0,2829
wuu,Wu,Ningbo,SinoTibetan>Chinese,10,Carrier sentence,Uniform,o,409.0,864.0,2655
wuu,Wu,Ningbo,SinoTibetan>Chinese,10,Carrier sentence,Uniform,u,330.0,772.0,2552
wuu,Wu,Ningbo,SinoTibetan>Chinese,10,Carrier sentence,Uniform,y,295.0,1982.0,2427
wuu,Wu,Ningbo,SinoTibetan>Chinese,10,Carrier sentence,Uniform,ø,386.0,1793.0,2458
xal,Oriat,Kalmyk,Altaic>Mongolic>Eastern,4,Wordlist,Long,i,349.0,2105.0,2767
xal,Oriat,Kalmyk,Altaic>Mongolic>Eastern,4,Wordlist,Long,e,425.0,1972.0,2585
xal,Oriat,Kalmyk,Altaic>Mongolic>Eastern,4,Wordlist,Long,ɛ,636.0,1694.0,2490
xal,Oriat,Kalmyk,Altaic>Mongolic>Eastern,4,Wordlist,Long,a,680.0,1190.0,2424
xal,Oriat,Kalmyk,Altaic>Mongolic>Eastern,4,Wordlist,Long,o,479.0,853.0,2444
xal,Oriat,Kalmyk,Altaic>Mongolic>Eastern,4,Wordlist,Long,u,382.0,713.0,2566
xal,Oriat,Kalmyk,Altaic>Mongolic>Eastern,4,Wordlist,Long,y,338.0,1729.0,2305
xal,Oriat,Kalmyk,Altaic>Mongolic>Eastern,4,Wordlist,Long,ø,451.0,1660.0,2357
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Long,i,261.0,2332.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Long,e,350.0,2155.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Long,ɛ,535.0,2085.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Long,a,790.0,1481.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Long,ɔ,513.0,1017.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Long,o,400.0,1040.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Long,u,330.0,795.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Short,i,265.0,2340.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Short,e,330.0,2120.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Short,ɛ,500.0,2055.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Short,a,720.0,1575.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Short,ɔ,490.0,1038.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Short,o,386.0,1095.0,
yas,Gunu,,NigerCongo>AtlanticCongo>VoltaCongo>BenueCongo>Bantoid>Southern>Mbam>Yambasa,1,Wordlist,Short,u,270.0,815.0,
yid,Yiddish,,IndoEuropean>Germanic>West>HighGerman,23,Running speech,Uniform,i,389.0,2169.0,
yid,Yiddish,,IndoEuropean>Germanic>West>HighGerman,23,Running speech,Uniform,e,406.0,1886.0,
yid,Yiddish,,IndoEuropean>Germanic>West>HighGerman,23,Running speech,Uniform,a,646.0,1416.0,
yid,Yiddish,,IndoEuropean>Germanic>West>HighGerman,23,Running speech,Uniform,o,466.0,1111.0,
yid,Yiddish,,IndoEuropean>Germanic>West>HighGerman,23,Running speech,Uniform,u,345.0,939.0,
yor,Yoruba,,NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri,10,Isolation,Uniform,i,304.0,2205.0,2967
yor,Yoruba,,NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri,10,Isolation,Uniform,e,360.0,2084.0,2755
yor,Yoruba,,NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri,10,Isolation,Uniform,ɛ,570.0,1913.0,2617
yor,Yoruba,,NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri,10,Isolation,Uniform,a,803.0,1444.0,2377
yor,Yoruba,,NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri,10,Isolation,Uniform,ɔ,599.0,1035.0,2444
yor,Yoruba,,NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri,10,Isolation,Uniform,o,409.0,989.0,2488
yor,Yoruba,,NigerCongo>AtlanticCongo>VoltaNiger>YEAI>Yoruboid>Edekiri,10,Isolation,Uniform,u,314.0,842.0,2324
yue,Cantonese,Guangzhou,SinoTibetan>Sinitic>Chinese,3,Wordlist,Long,i,280.0,2116.0,3056
yue,Cantonese,Guangzhou,SinoTibetan>Sinitic>Chinese,3,Wordlist,Long,ɛ,496.0,1817.0,
yue,Cantonese,Guangzhou,SinoTibetan>Sinitic>Chinese,3,Wordlist,Long,ɑ,685.0,1185.0,
yue,Cantonese,Guangzhou,SinoTibetan>Sinitic>Chinese,3,Wordlist,Long,ɔ,475.0,885.0,
